date,tavg,tmin,tmax,prcp,snow,wspd,pres,coco,airport,weekday
2020-01-01,17.493268435031847,10.721940332853892,22.137165650789825,0.0,0.0,2.060260212259865,1006.5582507694147,36.89742421735902,BOS,2
2020-01-02,16.10588218904966,8.720620536814389,21.427779322583014,0.0,0.0,2.3140209728397982,1011.6491701525144,11.927230031474584,BOS,3
2020-01-03,18.074936677795716,12.981009045307339,22.796380505891612,5.39858179891937,0.0,2.656607597280784,1013.43064720338,41.15133640636043,BOS,4
2020-01-04,11.704168152578582,7.393832130888773,19.11739219086073,0.0,0.0,1.2505447010361908,1004.0420510199591,48.31864157151982,BOS,5
2020-01-05,13.125445368687803,,17.475492444281933,0.22016768612824533,0.0,0.6795957422156529,1016.8186351834539,39.07830365881245,BOS,6
2020-01-06,15.167212821162067,,21.425577818294155,0.0,0.0,3.206742251610443,1014.4622393884042,40.58868418471438,BOS,0
2020-01-07,16.915698704115364,11.724676854124112,23.15916523534316,0.0,0.0,1.952254459455207,1015.2969796989091,88.44645652872006,BOS,1
2020-01-08,15.847573676473655,8.880830632188468,20.105454582212253,0.0,0.0,0.39940507987703,1012.175442289352,38.22765517648733,BOS,2
2020-01-09,22.07910006800786,15.646150514418064,27.86006666970472,0.0,0.0,1.1263046862675887,1025.1245092913919,3.877002140441758,BOS,3
2020-01-10,21.60286585568462,16.5463381684339,28.751255978168395,0.0,0.0,5.4104949957124004,1022.2950855885695,51.08733182022866,BOS,4
2020-01-11,17.342416003097735,13.135588777272602,24.151336863692926,0.0,0.0,0.7216520393696835,1014.63535587821,46.63109762059147,BOS,5
2020-01-12,20.40677724375496,15.328758537467127,27.772967809535324,0.17316892776113743,0.0,4.013657967738668,,18.018735146894002,BOS,6
2020-01-13,15.742843884092334,12.100656894255053,20.146101935928474,,0.0,,1010.9008015717377,39.17576701112353,BOS,0
2020-01-14,21.674036016977855,17.532411622921266,27.18900865984199,5.265617005543831,0.0,6.050189536708478,1010.1191390577507,28.65133976276689,BOS,1
2020-01-15,14.863922675064291,10.771035341953436,22.04364804764665,0.0,0.0,,998.890650924834,,BOS,2
