date,tavg,tmin,tmax,prcp,snow,wspd,pres,coco,airport,weekday
2020-01-01,11.633573816460396,8.410700927063033,18.96032058597522,0.0,0.0,2.4937512036686713,1007.6128089061976,14.059033449081952,IAH,2
2020-01-02,15.623403788531132,10.407209451574953,18.71277364907506,0.0,0.0,1.977748805184384,1015.9236453940991,56.429655844979635,IAH,3
2020-01-03,14.961689748827016,11.251886472269058,18.49136522162425,0.3266431842372897,0.0,2.9031384254998067,,45.86683315700786,IAH,4
2020-01-04,18.144087393760984,11.731290226886607,24.96909084187219,0.0,0.0,0.7057287518194043,1010.4959801443879,32.31959240503045,IAH,5
2020-01-05,23.614494519722207,19.686338780351473,29.302301401268753,0.0,0.0,1.7742747404534174,1016.6230034984533,73.79842132336556,IAH,6
2020-01-06,21.552743763991025,,26.77477465944395,0.49218930118940213,0.0,5.894854218818828,1015.5925866820108,24.141068860781235,IAH,0
2020-01-07,20.409011346206288,16.24307397471997,26.371527932510055,0.0,0.0,4.23027323085634,1013.4614594105399,22.79643249422511,IAH,1
2020-01-08,19.91771908303184,15.219198041310428,24.99800505589753,2.208661169371739,0.0,4.701810848876646,1014.0724028981576,55.644955588380625,IAH,2
2020-01-09,15.001828404149421,11.451060167850411,22.15368136835611,0.0,0.0,1.7915306154331012,1007.0815930908673,51.86830165812681,IAH,3
2020-01-10,23.102617860884756,15.768903523953025,27.90421942872003,0.0,0.0,1.1331759419570255,1010.6702345064357,40.512510490529415,IAH,4
2020-01-11,,13.72538219179325,23.940058442021574,0.0,0.0,2.3188916840236264,1011.5448636996135,89.57806431129026,IAH,5
2020-01-12,17.1106964350279,9.705289605967636,24.318320880322617,,0.0,1.868769867432798,1010.2785979397478,47.420296631240774,IAH,6
2020-01-13,16.34246708219654,9.269409136094634,20.76492479818042,21.669659305114912,0.0,0.538917195571199,1017.2528341510447,13.006670836016074,IAH,0
2020-01-14,19.310216587372928,13.665019029651019,24.33470131321684,0.0,0.0,6.624324794722294,1015.4041557319507,73.89701496853118,IAH,1
2020-01-15,16.846840274572408,11.72669855304712,19.88778187484119,0.0,0.0,1.309733007522354,1020.415010250771,38.60190120531448,IAH,2
2020-01-16,15.106351150725283,8.231737864506009,20.56269536957421,0.0,0.0,1.6683230053405216,1013.9924613454058,,IAH,3
2020-01-17,17.1695827598727,13.995387506177725,23.197341729309194,0.0,0.0,2.8170672709702207,1017.19119840262,54.09094768436531,IAH,4
2020-01-18,25.32355230791201,18.19456960148525,30.423247943896424,0.0,0.0,4.3544141196400945,1017.0345252692522,73.8671334311605,IAH,5
2020-01-19,16.41210805256418,,21.791088142750944,14.379197573635782,0.0,3.6121716715613505,1013.1526620329864,87.10255909669814,IAH,6
2020-01-20,16.521250319010726,10.142689788678238,21.769270272133415,0.30906943008696275,0.0,5.800639340569834,1017.9150794186178,38.594273353470435,IAH,0
2020-01-21,15.79985832978494,11.202548409197457,23.63849404350488,0.0,0.0,1.8182611645928681,1010.9423683094717,62.669181071537054,IAH,1
2020-01-22,19.340785610982685,13.907751923278793,26.17384957997273,0.0,0.0,4.450506821764132,1006.1805620187395,12.73942775517435,IAH,2
2020-01-23,18.3665464007939,11.177677336055297,22.97187177493644,5.514715910963868,0.0,0.5865471796976472,1015.8037203413616,51.957508080374716,IAH,3
2020-01-24,23.869653771155736,18.062162859512632,29.9617734044431,0.0,0.0,2.773484334713109,1020.6763557914473,4.805040889838799,IAH,4
2020-01-25,22.298445440398623,17.19494093277893,29.075775390820176,0.0,0.0,2.821254685322931,1013.7298609166326,37.49389447014604,IAH,5
2020-01-26,19.383234325133532,14.739674797632725,26.53958508125845,0.9098787991820563,0.0,2.5940684208931213,1017.0157879351663,12.870295485165311,IAH,6
2020-01-27,20.446435617474407,16.503047820315565,23.55893178150509,,0.0,2.0038850969907056,1008.9365613386541,32.51146602366102,IAH,0
2020-01-28,25.060314795679467,,28.350093297388366,0.0,0.0,6.893538523492219,1016.3711203470606,25.67645700489062,IAH,1
2020-01-29,27.1777832433433,,33.80030073778627,0.11235255370015063,0.0,2.2666625121025366,1015.0147565876571,36.3600438952366,IAH,2
2020-01-30,21.001743179675117,13.372581470308472,28.951051061969622,0.0,0.0,4.738914678095153,1016.5655446740606,,IAH,3
2020-01-31,30.288556055033123,,33.57366310472989,7.333135632118312,0.0,8.85373114057952,1008.5695151729974,41.902378141549036,IAH,4
2020-02-01,21.518110792796598,17.196608917153505,27.749777183976466,0.0,0.0,2.631411077841166,1015.0249915698292,15.355732203719446,IAH,5
2020-02-02,23.467486566136156,19.674308702625147,27.331184486324506,0.42064511596219717,0.0,4.258939871708329,1010.4084242422987,46.83815562757127,IAH,6
2020-02-03,,,28.892911775736135,0.0,0.0,5.261665989627357,1016.2874360861797,71.71138846850225,IAH,0
2020-02-04,26.927236371654455,22.13103306714548,32.48179987641417,0.0,0.0,0.9114751897050832,1006.1087608043239,28.495728771639655,IAH,1
2020-02-05,26.225687618259187,21.38241432391661,30.153702703940183,0.0,,3.9384813064795896,1012.5134374723691,11.138363085752408,IAH,2
2020-02-06,23.597444396309953,17.006180302043298,29.157079876010965,0.09509150762482582,0.0,0.7778355848814561,1023.937176076028,69.94922707850513,IAH,3
2020-02-07,21.4227337418917,14.680862894732485,,9.740194590072024,0.0,4.684918464326997,1012.9350451076149,86.63571571360109,IAH,4
2020-02-08,21.45454195699612,14.640587449238073,,0.0,0.0,2.0088620705444007,1021.557411071784,8.497971430187826,IAH,5
2020-02-09,22.08231320937687,14.22446054700499,26.13616978934683,4.384002906297665,0.0,1.2040470200660767,1007.0295131943647,60.35000884435097,IAH,6
2020-02-10,19.18273602353336,12.630429333956222,23.455227084717873,0.0,0.0,2.724197537749758,1015.4449963750833,23.18094937245278,IAH,0
2020-02-11,25.189779162769813,18.514991178623365,31.323205363042177,0.0,0.0,1.5229777792879042,1017.0238813830395,87.79214453570123,IAH,1
2020-02-12,24.43761965391364,17.647801758568363,32.112592837886694,0.0,0.0,4.0666120416659695,1015.0965024069164,64.80778496467678,IAH,2
2020-02-13,25.6047184800437,18.317595134294024,32.986151244983986,0.0,0.0,2.7971743473721573,1005.4719920000654,52.15719921176718,IAH,3
2020-02-14,24.640891006811223,20.11103470649612,30.855608789967135,0.7588480048120251,0.0,3.544045376921362,1018.7223722404365,78.81673594464566,IAH,4
2020-02-15,20.547203302575433,14.795482834682414,27.710387570670317,,0.0,7.6073319125489025,1016.4433319830591,32.31342935498065,IAH,5
2020-02-16,23.133888822522223,15.16977416548773,29.48338160690334,0.0,0.0,8.420800752814559,999.5267520639414,55.82147690206756,IAH,6
2020-02-17,25.398752960480646,18.767920385046686,31.32224813831997,0.0,0.0,1.6798621469033557,1017.0948188557687,44.19108684417717,IAH,0
2020-02-18,29.154891046042906,21.40606088288459,36.22470667868569,8.650728823653436,0.0,6.699421938541374,1015.1896476283564,24.85563814864519,IAH,1
2020-02-19,20.41367054327469,12.666970484201336,24.48260875820106,6.101739217709623,0.0,3.528424440076014,1012.8022287355533,85.88052073542389,IAH,2
2020-02-20,29.2932245942599,22.318248765689226,35.44715217903362,0.0,0.0,1.1032205509445,1006.3582792623924,50.78033078462683,IAH,3
2020-02-21,22.483085036497464,17.686311325606397,,0.0,0.0,3.408401202552813,1010.2808201171275,90.99159587517,IAH,4
2020-02-22,20.290946484764742,16.307894576803978,25.51334040606873,0.0,,4.018999752735074,1018.3379599682438,42.68081228859785,IAH,5
2020-02-23,27.514859100765406,,34.32014886106939,15.97242647108649,0.0,0.34365198512536893,1005.9181243138893,53.8753138184238,IAH,6
2020-02-24,29.871029739417484,25.03236852452353,36.17857628838341,0.0,0.0,2.5204695975624785,1010.6404296198511,45.640309244348565,IAH,0
2020-02-25,26.711025796974816,21.8199604557612,33.51311880254128,0.0,0.0,7.453448421028783,1005.3370107694782,71.7186677529771,IAH,1
2020-02-26,26.564795131154106,20.313606151203118,30.796387978058014,0.0,0.0,6.416295013335384,1001.8413576537498,39.39168328314192,IAH,2
2020-02-27,22.62679464896635,18.950148808793468,26.76242250846843,0.0,0.0,1.8576612893688513,1013.8222966017812,44.0454808872662,IAH,3
2020-02-28,33.92762595092231,28.447898993448014,37.28679034392633,0.0,,0.5177941894171928,1019.0540040363123,,IAH,4
2020-02-29,29.698495329693063,23.954517203139442,36.76217908250899,2.835722156859999,0.0,7.524793082235254,1010.6520092081186,18.665410027103533,IAH,5
2020-03-01,31.597542758473388,25.753898385633782,37.93975173111968,3.7530759452927063,0.0,8.920747507929148,1019.3676831082707,85.7035608965841,IAH,6
2020-03-02,32.478480338500944,28.592010507876815,37.27790652853669,0.0,0.0,5.8632579873249915,,77.70287477175356,IAH,0
2020-03-03,26.644873734901644,22.585412694195156,31.98882093356142,22.044847372284366,0.0,1.9476250061775218,1015.1666267831705,14.363472148905975,IAH,1
2020-03-04,31.742441802623432,25.33871915155068,36.31384016598151,2.955704297393689,0.0,3.889070752128614,1015.7197544760163,27.743771676353234,IAH,2
2020-03-05,35.140185388507014,27.508779197382967,40.82627969516078,0.0,0.0,4.917275409298203,1011.1007295790242,23.834799953826156,IAH,3
2020-03-06,28.301823329420408,21.71854539221289,32.702202736498535,0.0,0.0,1.3227903517905446,1013.2953719298811,33.5591343710271,IAH,4
2020-03-07,30.780601690019196,25.592629798812794,35.46021903638633,,0.0,9.994913975728236,1014.9231243595588,68.614946028357,IAH,5
2020-03-08,32.0669401718571,,,4.516540071473872,0.0,11.284717816967076,1009.2554788493993,24.99381030494178,IAH,6
2020-03-09,27.755121937953785,19.99956301583429,31.839728177541005,0.0,0.0,4.160649198652788,1002.5935356989356,35.57900042976917,IAH,0
