date,tavg,tmin,tmax,prcp,snow,wspd,pres,coco,airport,weekday
2020-01-01,17.45699553890571,11.734938661415388,22.37180261718737,0.0,,1.3141307643405369,1014.0986238695134,17.180329037851184,SFO,2
2020-01-02,11.756080969836908,5.343201620663162,17.048090275446164,0.0,0.0,3.0585643387666885,1009.5251614927208,49.080551911932915,SFO,3
2020-01-03,10.618124092819789,6.796088071192259,15.18053244666328,0.3785429065186771,0.0,3.169924982518839,1016.8265119542937,19.98612656986928,SFO,4
2020-01-04,17.54810020987499,12.889917929620132,22.221248680134934,0.0,,6.361911704431077,1008.5313567958603,21.70043573121692,SFO,5
2020-01-05,12.857588709188542,7.959989355079853,16.9902134758039,,,0.7334514801531096,1024.0235826694993,80.28617954349578,SFO,6
2020-01-06,16.742113467326774,9.075639891427464,24.105981846375254,0.0,0.0,1.9548528702566057,1015.2867116724524,44.54116544511304,SFO,0
2020-01-07,20.822088578025866,14.73206858282451,25.715471541514933,0.0,0.0,2.695883793639718,1017.4511403815238,52.2655048105418,SFO,1
2020-01-08,21.71345383866441,17.032603017084952,26.835883298422807,0.0,0.0,0.3289117619864875,1019.0723699106414,29.417668963322186,SFO,2
2020-01-09,,16.827430664704497,24.165904797492026,0.0,0.0,4.438327678490268,1018.6215523157845,44.11052890699205,SFO,3
2020-01-10,22.081979730379413,14.10515797415286,26.445360439070793,7.943995466809545,0.0,7.589883669235067,1008.7713488456781,41.7293472890676,SFO,4
2020-01-11,18.412586325945444,12.958295776521435,21.615389650142568,11.448058107972802,0.0,2.118418221256856,1019.4444882509864,12.134664946564026,SFO,5
2020-01-12,,,23.215463411374987,0.0,0.0,,1013.5302581699154,9.16655501402146,SFO,6
2020-01-13,15.25135533979787,11.12599660396032,19.928325139145805,0.8984265571576633,0.0,6.4534734156961235,1019.6453307087664,16.79212868062201,SFO,0
2020-01-14,20.96656052398274,17.01111499530727,24.141543642217897,0.0,0.0,3.7382562988037935,1008.641342283188,73.27450514645129,SFO,1
2020-01-15,,12.626384312295542,23.582167281462574,0.0,0.0,5.740541088220768,1011.6582670952108,70.68884611098642,SFO,2
2020-01-16,19.913430766561913,15.10672276241151,26.3941917642856,0.0,0.0,2.6414866806943538,1011.631501786653,62.683827516855004,SFO,3
2020-01-17,20.314464006836623,16.426707095790142,23.4660698471394,6.116111880385606,0.0,4.530954348270718,1005.8012910500989,19.7754419479483,SFO,4
2020-01-18,,20.132264833938212,28.882926030220247,0.0,0.0,1.7467004674438613,1003.5967392970748,32.97034600636246,SFO,5
2020-01-19,20.788394518579274,14.127539835530412,26.255135805845818,,0.0,6.487977701337071,1019.2812254599384,33.080884345613775,SFO,6
2020-01-20,20.734299183121045,16.064478294225104,,0.0,0.0,3.752909127625012,1020.3726631920439,53.44893143649706,SFO,0
2020-01-21,12.898785723409258,6.333150331191965,17.096689824360713,3.251646912899223,0.0,1.312669931598671,1011.2151182119485,59.16400024672033,SFO,1
2020-01-22,20.192451135524955,14.360443212231427,23.838657768932492,1.889327093350128,0.0,4.619306756080846,1010.2508913004519,61.43020514945131,SFO,2
2020-01-23,20.640378499152437,17.05180624114262,25.422136471297314,4.7367453202614875,,3.2052318730591085,1013.4916767853734,19.943156523052767,SFO,3
2020-01-24,20.344449851693316,15.835527216173347,28.07142574755857,0.0,0.0,4.042166827444536,1009.1941208709717,57.3783333792096,SFO,4
2020-01-25,21.659221988277775,,26.890098256847104,5.647970693595738,0.0,1.1825442072599375,1013.6630326220695,46.98659061874202,SFO,5
2020-01-26,22.441457844380665,17.81491199681034,29.363738254157767,0.0,0.0,0.41878837678684344,1003.4409085492233,58.38869676263491,SFO,6
2020-01-27,23.134187604018535,18.83209504447101,27.86359477137174,0.0,0.0,3.742438035576879,,52.989663988982606,SFO,0
2020-01-28,18.067490869041418,12.995713836645205,22.590650296048523,8.904770213939297,0.0,1.2335855071715058,1017.7611605373056,30.449975173009356,SFO,1
2020-01-29,24.213428139093413,17.233824787913115,30.132718834749948,0.0,0.0,1.3309674640802729,1020.1900676255415,21.831836784859465,SFO,2
2020-01-30,16.758573239183015,10.778845860626031,22.471073578477167,32.60802141431669,0.0,8.371749013071648,1020.0387801836508,82.77155131373331,SFO,3
2020-01-31,24.813676435417207,18.661610757649136,28.44804707894771,0.0,0.0,2.83579822509713,1003.9254059169604,60.318214878181585,SFO,4
2020-02-01,22.816256580908963,15.758160302683908,26.835135722599773,0.0,0.0,2.4739434971574688,1019.7519486093497,54.298278829603866,SFO,5
2020-02-02,25.920979839764186,20.74946706003583,30.55686006315574,0.0,,3.5339598239657652,1018.3976705000005,53.86427542722571,SFO,6
2020-02-03,20.621726356238472,16.848149969834022,,2.0466415321184073,0.0,5.796837530438468,1009.7219702897539,64.97377443457066,SFO,0
2020-02-04,24.76489066468122,17.329641698577717,,0.0,0.0,,1015.4725453421736,45.80916189162306,SFO,1
